Date,Value
2011-10-11 16:00:00,1102777.0
2011-10-12 16:00:00,1105045.0
2011-10-13 16:00:00,1112497.0
2011-10-14 16:00:00,1128721.0
2011-10-17 16:00:00,1126309.0
2011-10-18 16:00:00,1128997.0
2011-10-19 16:00:00,1100785.0
2011-10-20 16:00:00,1096825.0
2011-10-21 16:00:00,1093909.0
2011-10-24 16:00:00,1109329.0
2011-10-25 16:00:00,1099765.0
2011-10-26 16:00:00,1103149.0
2011-10-27 16:00:00,1108033.0
2011-10-28 16:00:00,1108345.0
2011-10-31 16:00:00,1108141.0
2011-11-01 16:00:00,1098253.0
2011-11-02 16:00:00,1099333.0
2011-11-03 16:00:00,1106101.0
2011-11-04 16:00:00,1102717.0
2011-11-07 16:00:00,1102105.0
2011-11-08 16:00:00,1109869.0
2011-11-09 16:00:00,1096789.0
2011-11-10 16:00:00,1084765.0
2011-11-11 16:00:00,1084057.0
2011-11-14 16:00:00,1077649.0
2011-11-15 16:00:00,1089085.0
2011-11-16 16:00:00,1084237.0
2011-11-17 16:00:00,1075441.0
2011-11-18 16:00:00,1072489.0
2011-11-21 16:00:00,1065397.0
2011-11-22 16:00:00,1074361.0
2011-11-23 16:00:00,1062985.0
2011-11-25 16:00:00,1058905.0
2011-11-28 16:00:00,1073893.0
2011-11-29 16:00:00,1070401.0
2011-11-30 16:00:00,1081165.0
2011-12-01 16:00:00,1088005.0
2011-12-02 16:00:00,1090117.0
2011-12-05 16:00:00,1094077.0
2011-12-06 16:00:00,1091617.0
2011-12-07 16:00:00,1089397.0
2011-12-08 16:00:00,1091269.0
2011-12-09 16:00:00,1094809.0
2011-12-12 16:00:00,1092673.0
2011-12-13 16:00:00,1089061.0
2011-12-14 16:00:00,1078753.0
