Date,Value
2008-08-14 16:00:00,49819.0
2008-08-15 16:00:00,49819.0
2008-08-18 16:00:00,49819.0
2008-08-19 16:00:00,49819.0
2008-08-20 16:00:00,49831.0
2008-08-21 16:00:00,49837.0
2008-08-22 16:00:00,49842.0
2008-08-25 16:00:00,49854.0
2008-08-26 16:00:00,49854.0
2008-08-27 16:00:00,49854.0
2008-08-28 16:00:00,49854.0
2008-08-29 16:00:00,49854.0
2008-09-02 16:00:00,49854.0
2008-09-03 16:00:00,49854.0
2008-09-04 16:00:00,49854.0
2008-09-05 16:00:00,49866.0
2008-09-08 16:00:00,49877.0
2008-09-09 16:00:00,49847.0
2008-09-10 16:00:00,49848.0
2008-09-11 16:00:00,49841.0
2008-09-12 16:00:00,49841.0
2008-09-15 16:00:00,49841.0
2008-09-16 16:00:00,49849.0
2008-09-17 16:00:00,49813.0
2008-09-18 16:00:00,49893.0
2008-09-19 16:00:00,49917.0
2008-09-22 16:00:00,49831.0
2008-09-23 16:00:00,49821.0
2008-09-24 16:00:00,49809.0
2008-09-25 16:00:00,49844.0
2008-09-26 16:00:00,49837.0
2008-09-29 16:00:00,49750.0
2008-09-30 16:00:00,50273.0
2008-10-01 16:00:00,50228.0
2008-10-02 16:00:00,49719.0
2008-10-03 16:00:00,49696.0
2008-10-06 16:00:00,49086.0
2008-10-07 16:00:00,48759.0
2008-10-08 16:00:00,48364.0
2008-10-09 16:00:00,47730.0
2008-10-10 16:00:00,47276.0
2008-10-13 16:00:00,49778.0
2008-10-14 16:00:00,49651.0
2008-10-15 16:00:00,48668.0
2008-10-16 16:00:00,49404.0
2008-10-17 16:00:00,49371.0
2008-10-20 16:00:00,49879.0
2008-10-21 16:00:00,49586.0
2008-10-22 16:00:00,49074.0
2008-10-23 16:00:00,49137.0
2008-10-24 16:00:00,48656.0
2008-10-27 16:00:00,48057.0
2008-10-28 16:00:00,49845.0
2008-10-29 16:00:00,49761.0
2008-10-30 16:00:00,50175.0
2008-10-31 16:00:00,50218.0
2008-11-03 16:00:00,50218.0
2008-11-04 16:00:00,50218.0
2008-11-05 16:00:00,50218.0
2008-11-06 16:00:00,50180.0
2008-11-07 16:00:00,50456.0
2008-11-10 16:00:00,50318.0
2008-11-11 16:00:00,50037.0
2008-11-12 16:00:00,49593.0
2008-11-13 16:00:00,50115.0
2008-11-14 16:00:00,50088.0
2008-11-17 16:00:00,50102.0
2008-11-18 16:00:00,50102.0
2008-11-19 16:00:00,50027.0
2008-11-20 16:00:00,49425.0
2008-11-21 16:00:00,50152.0
2008-11-24 16:00:00,51180.0
2008-11-25 16:00:00,51284.0
2008-11-26 16:00:00,51964.0
2008-11-28 16:00:00,52091.0
2008-12-01 16:00:00,52091.0
2008-12-02 16:00:00,52387.0
2008-12-03 16:00:00,52594.0
2008-12-04 16:00:00,52395.0
2008-12-05 16:00:00,52649.0
2008-12-08 16:00:00,52927.0
2008-12-09 16:00:00,52944.0
2008-12-10 16:00:00,52937.0
2008-12-11 16:00:00,52937.0
2008-12-12 16:00:00,52937.0
2008-12-15 16:00:00,52937.0
2008-12-16 16:00:00,52937.0
2008-12-17 16:00:00,52937.0
2008-12-18 16:00:00,52937.0
2008-12-19 16:00:00,52937.0
2008-12-22 16:00:00,52937.0
2008-12-23 16:00:00,52931.0
2008-12-24 16:00:00,52934.0
2008-12-26 16:00:00,52953.0
2008-12-29 16:00:00,52945.0
2008-12-30 16:00:00,52956.0
2008-12-31 16:00:00,52956.0
2009-01-02 16:00:00,52956.0
2009-01-05 16:00:00,52956.0
2009-01-06 16:00:00,52956.0
2009-01-07 16:00:00,52956.0
2009-01-08 16:00:00,52956.0
2009-01-09 16:00:00,52956.0
2009-01-12 16:00:00,52956.0
2009-01-13 16:00:00,52942.0
2009-01-14 16:00:00,52896.0
2009-01-15 16:00:00,52929.0
2009-01-16 16:00:00,52938.0
2009-01-20 16:00:00,52851.0
2009-01-21 16:00:00,53251.0
2009-01-22 16:00:00,53084.0
2009-01-23 16:00:00,53128.0
2009-01-26 16:00:00,53169.0
2009-01-27 16:00:00,53274.0
2009-01-28 16:00:00,53295.0
2009-01-29 16:00:00,53280.0
2009-01-30 16:00:00,53279.0
2009-02-02 16:00:00,53275.0
2009-02-03 16:00:00,53281.0
2009-02-04 16:00:00,53287.0
2009-02-05 16:00:00,53296.0
2009-02-06 16:00:00,53296.0
2009-02-09 16:00:00,53296.0
2009-02-10 16:00:00,53296.0
2009-02-11 16:00:00,53300.0
2009-02-12 16:00:00,53313.0
2009-02-13 16:00:00,53327.0
2009-02-17 16:00:00,53322.0
2009-02-18 16:00:00,53305.0
2009-02-19 16:00:00,53297.0
2009-02-20 16:00:00,53288.0
2009-02-23 16:00:00,53287.0
2009-02-24 16:00:00,53297.0
2009-02-25 16:00:00,53307.0
2009-02-26 16:00:00,53307.0
2009-02-27 16:00:00,53316.0
2009-03-02 16:00:00,53300.0
2009-03-03 16:00:00,53312.0
2009-03-04 16:00:00,53358.0
2009-03-05 16:00:00,53330.0
2009-03-06 16:00:00,53326.0
2009-03-09 16:00:00,53326.0
2009-03-10 16:00:00,53344.0
2009-03-11 16:00:00,53343.0
2009-03-12 16:00:00,53352.0
2009-03-13 16:00:00,53352.0
2009-03-16 16:00:00,53352.0
2009-03-17 16:00:00,53352.0
2009-03-18 16:00:00,53352.0
2009-03-19 16:00:00,53352.0
2009-03-20 16:00:00,53352.0
2009-03-23 16:00:00,53387.0
2009-03-24 16:00:00,53399.0
2009-03-25 16:00:00,53402.0
2009-03-26 16:00:00,53441.0
2009-03-27 16:00:00,53422.0
2009-03-30 16:00:00,53404.0
2009-03-31 16:00:00,53376.0
2009-04-01 16:00:00,53370.0
2009-04-02 16:00:00,53398.0
2009-04-03 16:00:00,53452.0
2009-04-06 16:00:00,53462.0
2009-04-07 16:00:00,53462.0
2009-04-08 16:00:00,53462.0
2009-04-09 16:00:00,53462.0
2009-04-13 16:00:00,53462.0
2009-04-14 16:00:00,53462.0
2009-04-15 16:00:00,53462.0
2009-04-16 16:00:00,53475.0
2009-04-17 16:00:00,53474.0
2009-04-20 16:00:00,53449.0
2009-04-21 16:00:00,53459.0
2009-04-22 16:00:00,53453.0
2009-04-23 16:00:00,53473.0
2009-04-24 16:00:00,53471.0
2009-04-27 16:00:00,53467.0
2009-04-28 16:00:00,53467.0
2009-04-29 16:00:00,53467.0
2009-04-30 16:00:00,53467.0
2009-05-01 16:00:00,53467.0
2009-05-04 16:00:00,53467.0
2009-05-05 16:00:00,53467.0
2009-05-06 16:00:00,53467.0
2009-05-07 16:00:00,53467.0
2009-05-08 16:00:00,53459.0
2009-05-11 16:00:00,53488.0
2009-05-12 16:00:00,53501.0
2009-05-13 16:00:00,53504.0
2009-05-14 16:00:00,53490.0
2009-05-15 16:00:00,53490.0
2009-05-18 16:00:00,53503.0
2009-05-19 16:00:00,53528.0
2009-05-20 16:00:00,53539.0
2009-05-21 16:00:00,53523.0
2009-05-22 16:00:00,53515.0
2009-05-26 16:00:00,53515.0
2009-05-27 16:00:00,53515.0
2009-05-28 16:00:00,53515.0
2009-05-29 16:00:00,53515.0
2009-06-01 16:00:00,53515.0
2009-06-02 16:00:00,53515.0
2009-06-03 16:00:00,53515.0
2009-06-04 16:00:00,53515.0
2009-06-05 16:00:00,53515.0
2009-06-08 16:00:00,53515.0
2009-06-09 16:00:00,53515.0
2009-06-10 16:00:00,53515.0
2009-06-11 16:00:00,53515.0
2009-06-12 16:00:00,53515.0
2009-06-15 16:00:00,53515.0
2009-06-16 16:00:00,53515.0
2009-06-17 16:00:00,53515.0
2009-06-18 16:00:00,53515.0
2009-06-19 16:00:00,53517.0
2009-06-22 16:00:00,53492.0
2009-06-23 16:00:00,53478.0
2009-06-24 16:00:00,53500.0
2009-06-25 16:00:00,53496.0
2009-06-26 16:00:00,53494.0
2009-06-29 16:00:00,53504.0
2009-06-30 16:00:00,53504.0
2009-07-01 16:00:00,53504.0
2009-07-02 16:00:00,53504.0
2009-07-06 16:00:00,53504.0
2009-07-07 16:00:00,53492.0
2009-07-08 16:00:00,53485.0
2009-07-09 16:00:00,53497.0
2009-07-10 16:00:00,53498.0
2009-07-13 16:00:00,53505.0
2009-07-14 16:00:00,53505.0
2009-07-15 16:00:00,53505.0
2009-07-16 16:00:00,53505.0
2009-07-17 16:00:00,53505.0
2009-07-20 16:00:00,53505.0
2009-07-21 16:00:00,53505.0
2009-07-22 16:00:00,53505.0
2009-07-23 16:00:00,53509.0
2009-07-24 16:00:00,53527.0
2009-07-27 16:00:00,53530.0
2009-07-28 16:00:00,53527.0
2009-07-29 16:00:00,53521.0
2009-07-30 16:00:00,53521.0
2009-07-31 16:00:00,53521.0
2009-08-03 16:00:00,53521.0
2009-08-04 16:00:00,53521.0
2009-08-05 16:00:00,53521.0
2009-08-06 16:00:00,53521.0
2009-08-07 16:00:00,53521.0
2009-08-10 16:00:00,53521.0
2009-08-11 16:00:00,53521.0
2009-08-12 16:00:00,53521.0
2009-08-13 16:00:00,53521.0
2009-08-14 16:00:00,53521.0
2009-08-17 16:00:00,53521.0
2009-08-18 16:00:00,53521.0
2009-08-19 16:00:00,53521.0
2009-08-20 16:00:00,53521.0
2009-08-21 16:00:00,53521.0
2009-08-24 16:00:00,53521.0
2009-08-25 16:00:00,53521.0
2009-08-26 16:00:00,53521.0
2009-08-27 16:00:00,53521.0
2009-08-28 16:00:00,53521.0
2009-08-31 16:00:00,53521.0
2009-09-01 16:00:00,53521.0
2009-09-02 16:00:00,53521.0
2009-09-03 16:00:00,53521.0
2009-09-04 16:00:00,53521.0
2009-09-08 16:00:00,53521.0
2009-09-09 16:00:00,53521.0
2009-09-10 16:00:00,53521.0
2009-09-11 16:00:00,53521.0
2009-09-14 16:00:00,53521.0
2009-09-15 16:00:00,53521.0
2009-09-16 16:00:00,53521.0
2009-09-17 16:00:00,53521.0
2009-09-18 16:00:00,53521.0
2009-09-21 16:00:00,53521.0
2009-09-22 16:00:00,53521.0
2009-09-23 16:00:00,53521.0
2009-09-24 16:00:00,53521.0
2009-09-25 16:00:00,53538.0
2009-09-28 16:00:00,53549.0
2009-09-29 16:00:00,53533.0
2009-09-30 16:00:00,53521.0
2009-10-01 16:00:00,53494.0
2009-10-02 16:00:00,53494.0
2009-10-05 16:00:00,53494.0
2009-10-06 16:00:00,53494.0
2009-10-07 16:00:00,53494.0
2009-10-08 16:00:00,53494.0
2009-10-09 16:00:00,53494.0
2009-10-12 16:00:00,53494.0
2009-10-13 16:00:00,53494.0
2009-10-14 16:00:00,53494.0
2009-10-15 16:00:00,53494.0
2009-10-16 16:00:00,53494.0
2009-10-19 16:00:00,53507.0
2009-10-20 16:00:00,53518.0
2009-10-21 16:00:00,53497.0
2009-10-22 16:00:00,53503.0
2009-10-23 16:00:00,53480.0
2009-10-26 16:00:00,53480.0
2009-10-27 16:00:00,53480.0
2009-10-28 16:00:00,53481.0
2009-10-29 16:00:00,53489.0
2009-10-30 16:00:00,53457.0
2009-11-02 16:00:00,53457.0
2009-11-03 16:00:00,53465.0
2009-11-04 16:00:00,53475.0
2009-11-05 16:00:00,53489.0
